labels,name,theme,동영상 제목,댓글,댓글 작성일,PRO
0,배틀그라운드,운영,현재 배그 패치 때문에 난리남🔥(진짜 다바뀜),M4는 그냥 그대로 냅뒀어도 좋았을듯 한데,2023-03-11T18:46:51Z,M4는 그냥 그대로 냅뒀어도 좋았을듯 한데
0,메이플,BM,"유니온 '190구간' 레벨업 꿀팁 알려드림 [ 메이플스토리 유니온 육성, 사냥터 추천 ]",여캠들 수위가 진짜  ㅅ ㅏ 고 ㅏ 티 ㅂ ㅣ 가 지리긴하지 ...,2021-05-15T08:02:48Z,여캠들 수위가 진짜  ㅅ ㅏ 고 ㅏ 티 ㅂ ㅣ 가 지리긴하지    
0,검은사막,무소속,[검은사막] 각성 닌자에 대해 알아보자 [콤보 및 특화 가이드 영상],또님 초시계 각닌줘서 풀콤연습중인데 풀콤다 박고 다시 콤보 돌리려고 하는데 도깨비 발톱이랑 진회전칼이 3초내지 2초가 쿨이 있는데 그사이엔 뭘로 이어줘야 좋을까요..?,2022-08-25T13:48:22Z,또님 초시계 각닌줘서 풀콤연습중인데 풀콤다 박고 다시 콤보 돌리려고 하는데 도깨비 발톱이랑 진회전칼이 3초내지 2초가 쿨이 있는데 그사이엔 뭘로 이어줘야 좋을까요   
0,로스트아크,무소속,[로스트아크] *뉴비필독* 인게임 환경설정 꿀팁 모음 - 찬미때 이난나 써본 사람들 들어오세요,카운터칠때 가끔 빗겨쳐야되는 경우가 있어서 그럴때 조금이라도 더 정확하게 스킬샷을 날릴려면 헤드어택을 굳이 끌 필요는 없다고 생각되네용,2023-01-12T23:28:54Z,카운터칠때 가끔 빗겨쳐야되는 경우가 있어서 그럴때 조금이라도 더 정확하게 스킬샷을 날릴려면 헤드어택을 굳이 끌 필요는 없다고 생각되네용
0,검은사막,BM,[검은사막M] 캐릭터전이 클래스 추천 및 주의사항 (전이가이드),같은종류의 아이템을 너무 많이 전이 할수 없습니다개별전이가 되지않아요..아시는분..??,2023-08-31T02:02:28Z,같은종류의 아이템을 너무 많이 전이 할수 없습니다 개별전이가 되지않아요   아시는분    
0,검은사막,그래픽,🎨커마학개론🖌️ with 와꿀님 - 신규 클래스 우사 커스터마이징 | 검은사막,후후... 만들어진거 써야겠습니다 ㅎㅎ,2023-01-02T16:01:36Z,후후    만들어진거 써야겠습니다 ㅎㅎ
0,배틀그라운드,BM,비존 환불해달라 한 분들 다 들어와보이소 l 배그홈쇼핑,참고로 비존은 빨래에 써야합니다~^^,2021-02-07T08:31:27Z,참고로 비존은 빨래에 써야합니다   
0,배틀그라운드,사운드,이벤트에 참여하고 무료 6주년 스킨 풀세트 놓치지마세요🎁 #배틀그라운드 #PUBG6주년 #아돈띵댓 #아돈띵댓챌린지 #댄스챌린지 #펍지 #배그 #배그6살,오 노래랑 춤이랑 잘맞췄네요,2023-04-11T16:08:14Z,오 노래랑 춤이랑 잘맞췄네요
0,배틀그라운드,사운드,배그 사운드 설정_ 사플 종결 영상 ( 안보면 개손해 !! ),재부팅해도 계속 알림음 뜨는데 우째요?,2023-11-06T07:02:47Z,재부팅해도 계속 알림음 뜨는데 우째요 
0,로스트아크,무소속,재활용에 미친 로스트아크 근황;; [로아온 윈터 정보 요약],2023년 6월 로아온...이거랑 똑같이 나올꺼같으면 개추,2023-06-20T18:22:55Z,2023년 6월 로아온   이거랑 똑같이 나올꺼같으면 개추
0,제2의나라,사운드,넷마블(Netmarble) - 제2의나라(Cross Worlds) Game OST Suite for Orchester,안녕하세요 귀한 영상 올려주셔서 감사합니다 굿밤되세요 🤝🤝🤝,2022-06-04T12:34:37Z,안녕하세요 귀한 영상 올려주셔서 감사합니다 굿밤되세요    
0,메이플,그래픽,[메이플] 2023년도 최신판! 46개 전직업 링크 캐릭터 정리 및 메가버닝 우선순위 알려드리기🚀,익성비는 어디서 구하나요?,2023-03-06T13:27:31Z,익성비는 어디서 구하나요 
0,메이플,BM,"어떻게 현질하셨어요? [메이플스토리, 페이지]",이메일 ▶ jus9616@gmail.com,2023-10-30T06:44:05Z,이메일   jus9616 gmail com
0,메이플,게임성,「뉴비 필수 시청」 영상 하나로 끝내는 메이플스토리 [페이지],친구한테 하고싶은거하라고해서 스커해가지고 말림,2023-11-03T13:15:41Z,친구한테 하고싶은거하라고해서 스커해가지고 말림
0,메이플,조작,이런 분들이 직업 닉네임 사는 거였네요ㄷㄷ 미친 스펙의 나이트워커 등장 [메이플],이정도면 그 감귤인가 오렌진가 보다 더 한데,2023-09-10T21:18:44Z,이정도면 그 감귤인가 오렌진가 보다 더 한데
0,검은사막,조작,[검은사막M] 무사 (무극)각성 리뷰! 무신도의 타격감을 보여드리겠습니다.,기술레벨이 다 1렙이라 그럼,2019-02-09T01:37:01Z,기술레벨이 다 1렙이라 그럼
0,배틀그라운드,그래픽,배틀그라운드 마동석 캐릭터 출시 예정,장첸:너 혼자왔니마동석:어 아직 솔쿼드야,2021-06-26T06:08:15Z,장첸 너 혼자왔니 마동석 어 아직 솔쿼드야
0,검은사막,운영,검은사막│업데이트 리뷰 8월 30일,채도색으로 하면 적색맹인 저는 구분이 안됩니다 흨흨 ㅠㅠ,2023-08-30T03:01:23Z,채도색으로 하면 적색맹인 저는 구분이 안됩니다 흨흨 
0,메이플,게임성,호영이 180초가 되고 일어난 일...이게 게임이지!!!! [메이플스토리/명훈],썸넬 얼굴 뭔일이야..,2023-05-16T07:12:57Z,썸넬 얼굴 뭔일이야  
0,메이플,조작,낭만 하나는 ㅈ되는 직업  [메이플],쇼케영상에서 6차에 강제변신 달려있는거처럼 나왔는데 없어서 아쉽긴함..,2023-06-29T02:19:09Z,쇼케영상에서 6차에 강제변신 달려있는거처럼 나왔는데 없어서 아쉽긴함  
0,신의탑,무소속,신의탑 3부 58화 리뷰[에반켈의 정체],으아 스포하고싶다 읍읍,2020-04-14T11:29:35Z,으아 스포하고싶다 읍읍
0,메이플,조작,현 시점 메이플 최고 1티어 직업,아니 형님 이렇게 알고리즘에 다 뜨니 눈물이 나려합니다,2023-05-10T15:28:05Z,아니 형님 이렇게 알고리즘에 다 뜨니 눈물이 나려합니다
0,신의탑,무소속,[신의탑]꿀팁!1탄!!!미리알아두면좋은TIP!한번은꼭!보세요!#꿀팁 #리세마라,뽑기 노답이네;; 역시 돈마블,2023-07-24T06:45:42Z,뽑기 노답이네   역시 돈마블
0,로스트아크,사운드,[로스트아크｜OST] 쿠크세이튼 테마 - 한밤중의 서커스(Midnight Circus) / LOST ARK Official Soundtrack,카마인을 뜻하는 것으로 보이는 하프시코드? 소리가 언뜻 들림. 후렴구 부분에도 또렷하게 들림. 카마인과 손잡을 일이 있을까?,2023-08-25T14:12:03Z,카마인을 뜻하는 것으로 보이는 하프시코드  소리가 언뜻 들림  후렴구 부분에도 또렷하게 들림  카마인과 손잡을 일이 있을까 
0,리니지,BM,리니지M 문양 환불해라. NC 돈도 많으면서 왜 그래? | 센터로드TV,김  김택진입니다택  택없는소리들하지마소 내돈은 내돈      니들돈도  내돈이다진  진짜로 돌려줄  생각없으니 그만해라      주가 많이 떨어졌다,2021-03-31T03:47:38Z,김  김택진입니다 택  택없는소리들하지마소 내돈은 내돈       니들돈도  내돈이다 진  진짜로 돌려줄  생각없으니 그만해라       주가 많이 떨어졌다
0,배틀그라운드,게임성,배그 3뚝을 쓰는 군대가 있다고? (+VSS) [지식스토리],모배 3뚝 실제 이름도 스페츠나츠 핼맷...ㄷㄷ,2022-07-10T13:55:35Z,모배 3뚝 실제 이름도 스페츠나츠 핼맷   ㄷㄷ
0,리니지,조작,[리니지M] 이게 대마법사 사냥수준?!,파톰보다 파볼이좋나?,2022-03-04T05:32:07Z,파톰보다 파볼이좋나 
0,검은사막,운영,새로워진 클래스 리부트 전투 영상 | 검은사막,여기 댓중 관계자 몇명이나 있을까,2021-12-15T03:36:43Z,여기 댓중 관계자 몇명이나 있을까
0,메이플,그래픽,[메이플] 11월에 리마스터가 돼야만 하는 캐릭터 TOP 5🚀,지금 창섭이햄이 스토리언급을 많이한걸로봐선1개가아니라 2개묶어서 가능성이높은듯카이저 엔버혹은아란 팬텀 쪽의 영웅그란디스무대를 언급많이하던데일리움 엔버일수도있고,2023-10-25T18:11:46Z,지금 창섭이햄이 스토리언급을 많이한걸로봐선 1개가아니라 2개묶어서 가능성이높은듯  카이저 엔버 혹은 아란 팬텀 쪽의 영웅  그란디스무대를 언급많이하던데 일리움 엔버일수도있고
0,리니지,운영,리니지M 6월 14일 업데이트 내용 5분 핵심 정리! 天堂M LineageM,아침부터 매너 꺼진분들 다 썰어버리던데여 무습다이제,2023-06-13T23:16:07Z,아침부터 매너 꺼진분들 다 썰어버리던데여 무습다이제
0,로스트아크,무소속,"뉴비 초 간단 고고학[생활] 공략, 골드 버는법 [로스트아크]",선생님 고고학 재료들은 바로 파나요 아니면 영지에 아무것도 없어도 오레하 만들어서 파는게 좋나요?,2023-07-26T07:45:25Z,선생님 고고학 재료들은 바로 파나요 아니면 영지에 아무것도 없어도 오레하 만들어서 파는게 좋나요 
0,메이플,게임성,넥슨 미디어 쇼케이스 소개 영상 [메이플스토리 월드],저걸로게임서비스해도됨??,2022-01-05T03:38:25Z,저걸로게임서비스해도됨  
0,리니지,사운드,응답하라 2003 리니지 로그인 (브금) 배경음악,아이디 패스워드 쳐서 존나 들어가고싶음,2021-11-20T13:56:01Z,아이디 패스워드 쳐서 존나 들어가고싶음
0,메이플,BM,"2차보상일,시청자와 싸웠습니다 [팡이요,  메이플스토리]",걍 팡이형 이제 노현질로 가자 ㄱ,2021-04-05T16:13:14Z,걍  이제 노현질로 가자 ㄱ
0,검은사막,무소속,[검은사막] 공방합 700+ (나는 이렇게 만들었다! 최고의 가성비!),쿠툼이나 고드를 사용하지 않는데에는 어떤 이유가 있을까요? 생각이 궁금하네요,2023-03-06T19:24:34Z,쿠툼이나 고드를 사용하지 않는데에는 어떤 이유가 있을까요  생각이 궁금하네요
0,신의탑,무소속,SSR+ 뽑는 사람만 볼 수 있는 장면! 신의탑 새로운세계,에반켈인데 에반겔이라고 하는 건 점 킹받네요,2023-07-29T10:52:33Z,에반켈인데 에반겔이라고 하는 건 점 킹받네요
0,리니지,사운드,[MV] Lineage2M OST ‘The Call of Destiny 2’ (리니지2M OST – ‘운명의 부름 2’),"동서기 박제 감사합니다,,, 또 불러주세요",2023-07-25T15:35:11Z,동서기 박제 감사합니다    또 불러주세요
0,메이플,BM,"「하이퍼버닝 직업추천」 고인물이 알려주는 사냥&보스 [메이플스토리, 페이지]","본섭 유니온8000, 이번 하버로 버닝썹에서 루미 아님 라라 키우고싶은데 추천좀 해주세여ㅠ",2023-06-16T15:41:01Z,본섭 유니온8000  이번 하버로 버닝썹에서 루미 아님 라라 키우고싶은데 추천좀 해주세여
0,리니지,게임성,"[리니지M] 요정 1인 혈레이드 참고 영상입니다. 교도관, 여왕개미, 바포메트, 아크모",총사 민첩 다 찍으면 뭐 찍어야하나요?....,2022-10-31T05:02:13Z,총사 민첩 다 찍으면 뭐 찍어야하나요     
0,배틀그라운드,조작,사람을 【사냥】합니다. 스쿼드 총 41킬  / [배틀그라운드] 빅헤드,거의 한게임의 절반의 인원을 때려 잡으셨네;;,2018-02-12T13:36:18Z,거의 한게임의 절반의 인원을 때려 잡으셨네  
0,배틀그라운드,운영,에란겔 업데이트 티저 | 배틀그라운드,수중마을 항구로 바꼈네;; 수중마을 감성있고 좋았는데 굳이,2023-09-21T14:25:31Z,수중마을 항구로 바꼈네   수중마을 감성있고 좋았는데 굳이
0,리니지,운영,리니지M 이걸 아데나로 살 수 있네!? 최근 패치로 신규 아데나 상품 생겼네요! (성혈만의 혜택) 天堂M LineageM,이거 혈맹레벨에 따라 살수 있게 하자,2022-12-25T08:35:31Z,이거 혈맹레벨에 따라 살수 있게 하자
0,검은사막,BM,[검은사막] - 올 여름 신규 유저를 위한 펄상점 추천 아이템!,5만원으론 부족하넹... 더사면 와이프한테 혼날거같은데 흠...,2023-07-08T07:15:26Z,5만원으론 부족하넹    더사면 와이프한테 혼날거같은데 흠   
0,로스트아크,사운드,건슬링어 하는사람은 꼭 보세요! 로스트아크 건슬 필수 팁! LostARK gunslinger,와 스킬 캔슬은 항상 스페이스바 사용했는데 저렇게도 바뀌는구나...,2022-02-02T13:57:40Z,와 스킬 캔슬은 항상 스페이스바 사용했는데 저렇게도 바뀌는구나   
0,배틀그라운드,운영,"[26.2 패치노트 미리보기] 신규 제작소 패스, 신규 팀 데스매치 맵, 안티치트 조치 강화 | 배틀그라운드 | 배그",패치같은거 필요없이 핵만 없어도 전성기까지만큼은 못가도 다시 떠오를텐데,2023-11-06T01:26:20Z,패치같은거 필요없이 핵만 없어도 전성기까지만큼은 못가도 다시 떠오를텐데
0,로스트아크,무소속,MMO같은 디아블로4 정말 로스트아크와 닮았을까?,애초 로아가 디아를 보고 만든건데 당연 비슷하지,2023-04-19T22:23:12Z,애초 로아가 디아를 보고 만든건데 당연 비슷하지
0,리니지,BM,리니지M 무과금 직업추천 (클래스 추천),다엘 스텟이랑 스킬은 어떻게 찍어야되나용?,2019-03-23T06:44:15Z,다엘 스텟이랑 스킬은 어떻게 찍어야되나용 
0,리니지,BM,[리니지M] 시련던전의 중요성! 무소과금은 무조건 해야 합니다! / 경험의 열매 1300개 사용하면 몇퍼가 오를까요?,저 열매를 엄청 모아놓으셨네 ㄷㄷ 나오면 바로먹는데,2022-11-25T23:46:46Z,저 열매를 엄청 모아놓으셨네 ㄷㄷ 나오면 바로먹는데
0,로스트아크,그래픽,로스트아크 무도가 커스터마이징 소개영상 [ LOSTARK Fighter Customization ] 4K,왜 애니츠 커마는 다 오리주둥이 같은 입술을 쓰는걸까 ...,2022-04-02T03:12:59Z,왜 애니츠 커마는 다 오리주둥이 같은 입술을 쓰는걸까    
0,리니지,무소속,🔴[리니지2M 생방송 6월 28일] NC는 유출에 대해서 그대로 묵묵 무답인가?  2차 스킬도전 ~ #리니지2m #프라시아,유출이 뭐고 자시고는 중립들은 아무 관련 없는 이야기네...보스 신탁먹튀나 사과해라~,2023-06-29T18:07:37Z,유출이 뭐고 자시고는 중립들은 아무 관련 없는 이야기네    보스 신탁먹튀나 사과해라 
0,메이플,게임성,[메이플스토리] 1주일만에 시세가 99% 넘게 하락한 메이플 계의 루나코인.... '메이플 표창 사건',이래서 인생은 타이밍,2023-09-16T05:22:53Z,이래서 인생은 타이밍
0,리니지,무소속,윗머가리들 때문에 개발자만 죽어나네... [리니지2M],모든 양상형 게임 스킬을 2~3개 정도 있습,2021-04-04T10:09:18Z,모든 양상형 게임 스킬을 2 3개 정도 있습
0,로스트아크,사운드,[로스트아크ㅣOST] 03_아만의 테마(Aman's Theme) / LOST ARK Soundtrack (Vol.1 Orchestra Track),금교수님 교양수업 교보재 사러왔습니다...,2023-08-31T20:18:08Z,금교수님 교양수업 교보재 사러왔습니다   
0,메이플,게임성,[메이플] 몬스터북을 알아보자,예전앤 케릭터선택창에서 카드넣어서 케릭터들이 카드효과얻엇는데  그게 유니온이되고,2022-08-22T09:53:58Z,예전앤 케릭터선택창에서 카드넣어서 케릭터들이 카드효과얻엇는데  그게 유니온이되고
0,로스트아크,BM,매출 떨어지면 팔려했던 역대급 펫! 로아 현질 멈춰야 하나?...,덕분에 구경 잘하고 갑니다 엄청 귀엽네요 ㅎㅎ,2022-04-06T16:37:31Z,덕분에 구경 잘하고 갑니다 엄청 귀엽네요 ㅎㅎ
0,제2의나라,게임성,"[뚜껑TV]제2의나라 꿀팁모음VOL.1(4성장비얻기,보물상자,뷰포인트,영혼석,특산품,가성비패키지,왕국훈련장)",내용이 충실하고 좋네요 많이 알려졌으면 하는채널,2021-06-22T17:44:25Z,내용이 충실하고 좋네요 많이 알려졌으면 하는채널
0,제2의나라,BM,【제2의나라】📣대망의 첫업데이트!! 6.24 업데이트 상세리뷰 [다이아보상 + 신규스킬 + 혜자이벤트 + 불범이마젠 + 편의개선],100회확정은 그냥 4성이고200회확정에서 50%확률로 나오는거에요,2021-06-24T12:51:15Z,100회확정은 그냥 4성이고 200회확정에서 50확률로 나오는거에요
